long,lat,order,piece,linkid,group,citycode
8.629155,49.8699086,1,1,0,0.1,darmstadt
8.6296465,49.869922,2,1,0,0.1,darmstadt
8.6329355,49.870358,3,1,0,0.1,darmstadt
8.629155,49.8698798,1,1,1,1.1,darmstadt
8.6297123,49.8698942,2,1,1,1.1,darmstadt
8.6329163,49.8703222,3,1,1,1.1,darmstadt
8.621269,49.868651,1,1,2,2.1,darmstadt
8.62809,49.869596,2,1,2,2.1,darmstadt
8.6285501,49.8696555,3,1,2,2.1,darmstadt
8.6286209,49.8695553,1,1,3,3.1,darmstadt
8.6281245,49.869566,2,1,3,3.1,darmstadt
8.6277327,49.8695127,3,1,3,3.1,darmstadt
8.626748,49.869382,4,1,3,3.1,darmstadt
8.6247062,49.8690963,5,1,3,3.1,darmstadt
8.621269,49.868651,6,1,3,3.1,darmstadt
8.621258,49.868682,1,1,4,4.1,darmstadt
8.6249687,49.8691948,2,1,4,4.1,darmstadt
8.6268322,49.869453,3,1,4,4.1,darmstadt
8.6276405,49.8695716,4,1,4,4.1,darmstadt
8.628524,49.869673,5,1,4,4.1,darmstadt
8.6290945,49.869731,1,1,5,5.1,darmstadt
8.62986,49.869878,2,1,5,5.1,darmstadt
8.630938,49.870013,3,1,5,5.1,darmstadt
8.631469,49.870053,4,1,5,5.1,darmstadt
8.632805,49.870201,5,1,5,5.1,darmstadt
8.632816,49.87017,1,1,6,6.1,darmstadt
8.631064,49.869992,2,1,6,6.1,darmstadt
8.630874,49.869984,3,1,6,6.1,darmstadt
8.629881,49.869845,4,1,6,6.1,darmstadt
8.629078,49.8696924,5,1,6,6.1,darmstadt
8.633338,49.87015,1,1,7,7.1,darmstadt
8.6335951,49.8694813,2,1,7,7.1,darmstadt
8.6335551,49.8694719,1,1,8,8.1,darmstadt
8.63329,49.870139,2,1,8,8.1,darmstadt
8.6334192,49.8697398,1,1,9,9.1,darmstadt
8.633248,49.870135,2,1,9,9.1,darmstadt
8.632979,49.870618,1,1,10,10.1,darmstadt
8.632859,49.871405,2,1,10,10.1,darmstadt
8.6326925,49.872551,3,1,10,10.1,darmstadt
8.633025,49.870627,1,1,11,11.1,darmstadt
8.6327275,49.8726056,2,1,11,11.1,darmstadt
8.641866,49.871663,1,1,12,12.1,darmstadt
8.642175,49.871703,2,1,12,12.1,darmstadt
8.642481,49.871709,3,1,12,12.1,darmstadt
8.642995,49.871787,4,1,12,12.1,darmstadt
8.643263,49.8718436,5,1,12,12.1,darmstadt
8.643523,49.871883,6,1,12,12.1,darmstadt
8.6442008,49.8719653,7,1,12,12.1,darmstadt
8.6441708,49.8719236,1,1,13,13.1,darmstadt
8.6435923,49.8718696,2,1,13,13.1,darmstadt
8.643097,49.871781,3,1,13,13.1,darmstadt
8.6427386,49.8717087,4,1,13,13.1,darmstadt
8.6425581,49.8716906,5,1,13,13.1,darmstadt
8.642399,49.871683,6,1,13,13.1,darmstadt
8.642179,49.871671,7,1,13,13.1,darmstadt
8.641866,49.871633,8,1,13,13.1,darmstadt
8.641308,49.871355,1,1,14,14.1,darmstadt
8.635385,49.8705588,2,1,14,14.1,darmstadt
8.641298,49.871379,1,1,15,15.1,darmstadt
8.6353892,49.8705851,2,1,15,15.1,darmstadt
8.641749,49.871281,1,1,16,16.1,darmstadt
8.642471,49.869106,2,1,16,16.1,darmstadt
8.641717,49.871278,1,1,17,17.1,darmstadt
8.642435,49.869099,2,1,17,17.1,darmstadt
8.6442889,49.8720903,1,1,18,18.1,darmstadt
8.6439428,49.8730375,2,1,18,18.1,darmstadt
8.644858,49.871628,1,1,19,19.1,darmstadt
8.645004,49.871412,2,1,19,19.1,darmstadt
8.645242,49.87077,3,1,19,19.1,darmstadt
8.6456411,49.869642,4,1,19,19.1,darmstadt
8.6456031,49.8696376,1,1,20,20.1,darmstadt
8.644937,49.871403,2,1,20,20.1,darmstadt
8.64482,49.871615,3,1,20,20.1,darmstadt
8.641929,49.87146,1,1,21,21.1,darmstadt
8.642902,49.871624,2,1,21,21.1,darmstadt
8.643349,49.871648,3,1,21,21.1,darmstadt
8.643975,49.871729,4,1,21,21.1,darmstadt
8.6498536,49.8701198,1,1,22,22.1,darmstadt
8.6491396,49.8724058,2,1,22,22.1,darmstadt
8.6449287,49.8718995,1,1,23,23.1,darmstadt
8.64686,49.8721937,2,1,23,23.1,darmstadt
8.6484625,49.8724047,3,1,23,23.1,darmstadt
8.6487885,49.8724517,4,1,23,23.1,darmstadt
8.6487778,49.8724871,1,1,24,24.1,darmstadt
8.6467414,49.8722105,2,1,24,24.1,darmstadt
8.6449062,49.8719373,3,1,24,24.1,darmstadt
8.6368098,49.8709546,1,1,25,25.1,darmstadt
8.6372768,49.8709946,2,1,25,25.1,darmstadt
8.6412643,49.8715646,3,1,25,25.1,darmstadt
8.636808,49.8709282,1,1,26,26.1,darmstadt
8.637263,49.8709642,2,1,26,26.1,darmstadt
8.641439,49.8715532,3,1,26,26.1,darmstadt
8.635385,49.8705588,1,1,27,27.1,darmstadt
8.63329,49.8702688,2,1,27,27.1,darmstadt
8.6332797,49.870299,1,1,28,28.1,darmstadt
8.6353677,49.870586,2,1,28,28.1,darmstadt
8.651111,49.882068,1,1,29,29.1,darmstadt
8.651304,49.882953,2,1,29,29.1,darmstadt
8.651456,49.883438,3,1,29,29.1,darmstadt
8.651492,49.883708,4,1,29,29.1,darmstadt
8.651444,49.883711,1,1,30,30.1,darmstadt
8.651425,49.883445,2,1,30,30.1,darmstadt
8.6512842,49.8830106,3,1,30,30.1,darmstadt
8.6510654,49.8820654,4,1,30,30.1,darmstadt
8.6460454,49.8821066,1,1,31,31.1,darmstadt
8.6465094,49.8824186,2,1,31,31.1,darmstadt
8.6476084,49.8829694,3,1,31,31.1,darmstadt
8.6484064,49.8832756,4,1,31,31.1,darmstadt
8.6486847,49.8833757,5,1,31,31.1,darmstadt
8.6491411,49.8835191,6,1,31,31.1,darmstadt
8.649417,49.8835941,7,1,31,31.1,darmstadt
8.6512451,49.8840294,1,1,32,32.1,darmstadt
8.6496032,49.8836123,2,1,32,32.1,darmstadt
8.6491467,49.8834925,3,1,32,32.1,darmstadt
8.6486473,49.8833398,4,1,32,32.1,darmstadt
8.6476646,49.8829584,5,1,32,32.1,darmstadt
8.6465407,49.8823881,6,1,32,32.1,darmstadt
8.6460763,49.8820795,7,1,32,32.1,darmstadt
8.646114,49.8820602,1,1,33,33.1,darmstadt
8.646578,49.8823836,2,1,33,33.1,darmstadt
8.6476567,49.8829228,3,1,33,33.1,darmstadt
8.6486233,49.8833021,4,1,33,33.1,darmstadt
8.649488,49.8835672,5,1,33,33.1,darmstadt
8.651264,49.8839972,6,1,33,33.1,darmstadt
8.6457923,49.8816735,1,1,34,34.1,darmstadt
8.6445153,49.8802665,2,1,34,34.1,darmstadt
8.6442773,49.8799615,3,1,34,34.1,darmstadt
8.6437633,49.8781315,4,1,34,34.1,darmstadt
8.643731,49.8781393,1,1,35,35.1,darmstadt
8.644221,49.8799743,2,1,35,35.1,darmstadt
8.645754,49.8816933,3,1,35,35.1,darmstadt
8.643609,49.878279,1,1,36,36.1,darmstadt
8.644009,49.879797,2,1,36,36.1,darmstadt
8.644266,49.880203,3,1,36,36.1,darmstadt
8.644773,49.880787,4,1,36,36.1,darmstadt
8.645674,49.88176,5,1,36,36.1,darmstadt
8.645712,49.881744,1,1,37,37.1,darmstadt
8.644301,49.880192,2,1,37,37.1,darmstadt
8.644057,49.879793,3,1,37,37.1,darmstadt
8.643663,49.878277,4,1,37,37.1,darmstadt
8.643724,49.877977,1,1,38,38.1,darmstadt
8.643531,49.877111,2,1,38,38.1,darmstadt
8.643354,49.876506,3,1,38,38.1,darmstadt
8.643303,49.876516,1,1,39,39.1,darmstadt
8.64352,49.877211,2,1,39,39.1,darmstadt
8.643684,49.877982,3,1,39,39.1,darmstadt
8.643239,49.875234,1,1,40,40.1,darmstadt
8.643153,49.875475,2,1,40,40.1,darmstadt
8.643089,49.875771,3,1,40,40.1,darmstadt
8.6431061,49.8761498,4,1,40,40.1,darmstadt
8.643209,49.876532,5,1,40,40.1,darmstadt
8.643276,49.87524,1,1,41,41.1,darmstadt
8.6432,49.87549,2,1,41,41.1,darmstadt
8.643137,49.875776,3,1,41,41.1,darmstadt
8.6431596,49.8761591,4,1,41,41.1,darmstadt
8.643252,49.876525,5,1,41,41.1,darmstadt
8.64352,49.874862,1,1,42,42.1,darmstadt
8.644057,49.873154,2,1,42,42.1,darmstadt
8.644022,49.873147,1,1,43,43.1,darmstadt
8.643488,49.874855,2,1,43,43.1,darmstadt
8.646649,49.865571,1,1,44,44.1,darmstadt
8.646583,49.865776,2,1,44,44.1,darmstadt
8.645747,49.868374,3,1,44,44.1,darmstadt
8.645795,49.868376,1,1,45,45.1,darmstadt
8.646691,49.865573,2,1,45,45.1,darmstadt
8.6472821,49.8654206,1,1,46,46.1,darmstadt
8.6476386,49.8654276,2,1,46,46.1,darmstadt
8.6479725,49.8654531,3,1,46,46.1,darmstadt
8.6503671,49.8657599,4,1,46,46.1,darmstadt
8.6516019,49.8659323,5,1,46,46.1,darmstadt
8.6521764,49.8660565,6,1,46,46.1,darmstadt
8.6527402,49.8661358,7,1,46,46.1,darmstadt
8.647141,49.865163,1,1,47,47.1,darmstadt
8.647198,49.864986,2,1,47,47.1,darmstadt
8.6474143,49.8642906,3,1,47,47.1,darmstadt
8.6474052,49.8634568,4,1,47,47.1,darmstadt
8.647312,49.8618446,5,1,47,47.1,darmstadt
8.647086,49.865152,1,1,48,48.1,darmstadt
8.647142,49.864979,2,1,48,48.1,darmstadt
8.6473404,49.864296,3,1,48,48.1,darmstadt
8.6473457,49.8635439,4,1,48,48.1,darmstadt
8.6472489,49.8618668,5,1,48,48.1,darmstadt
8.646491,49.865331,1,1,49,49.1,darmstadt
8.646129,49.865368,2,1,49,49.1,darmstadt
8.64582,49.865368,3,1,49,49.1,darmstadt
8.645633,49.865342,4,1,49,49.1,darmstadt
8.645296,49.865255,5,1,49,49.1,darmstadt
8.644046,49.864494,6,1,49,49.1,darmstadt
8.644037,49.8645558,1,1,50,50.1,darmstadt
8.645252,49.8652678,2,1,50,50.1,darmstadt
8.645584,49.8653668,3,1,50,50.1,darmstadt
8.645863,49.8654018,4,1,50,50.1,darmstadt
8.646105,49.8654048,5,1,50,50.1,darmstadt
8.646488,49.8653668,6,1,50,50.1,darmstadt
8.6467963,49.858541,1,1,51,51.1,darmstadt
8.6468143,49.8588802,2,1,51,51.1,darmstadt
8.646854,49.859397,3,1,51,51.1,darmstadt
8.647005,49.86147,4,1,51,51.1,darmstadt
8.6468253,49.8585415,1,1,52,52.1,darmstadt
8.6468523,49.8588866,2,1,52,52.1,darmstadt
8.646884,49.859378,3,1,52,52.1,darmstadt
8.647048,49.861462,4,1,52,52.1,darmstadt
8.646968,49.8581964,1,1,53,53.1,darmstadt
8.64694,49.8578124,2,1,53,53.1,darmstadt
8.646868,49.8570804,3,1,53,53.1,darmstadt
8.6469146,49.8581959,1,1,54,54.1,darmstadt
8.6468916,49.8577499,2,1,54,54.1,darmstadt
8.6468346,49.8570819,3,1,54,54.1,darmstadt
8.646457,49.853628,1,1,55,55.1,darmstadt
8.646473,49.853861,2,1,55,55.1,darmstadt
8.6466331,49.8558028,3,1,55,55.1,darmstadt
8.6465,49.853628,1,1,56,56.1,darmstadt
8.646514,49.853858,2,1,56,56.1,darmstadt
8.6466704,49.8557956,3,1,56,56.1,darmstadt
8.646987,49.853406,1,1,57,57.1,darmstadt
8.647344,49.853406,2,1,57,57.1,darmstadt
8.651878,49.853433,3,1,57,57.1,darmstadt
8.646584,49.853105,1,1,58,58.1,darmstadt
8.646566,49.852888,2,1,58,58.1,darmstadt
8.646079,49.843629,3,1,58,58.1,darmstadt
8.646543,49.853106,1,1,59,59.1,darmstadt
8.646527,49.852902,2,1,59,59.1,darmstadt
8.645983,49.843622,3,1,59,59.1,darmstadt
8.64627,49.853307,1,1,60,60.1,darmstadt
8.645912,49.853317,2,1,60,60.1,darmstadt
8.645024,49.853371,3,1,60,60.1,darmstadt
8.644545,49.853386,4,1,60,60.1,darmstadt
8.643652,49.853494,5,1,60,60.1,darmstadt
8.643169,49.853552,6,1,60,60.1,darmstadt
8.643182,49.853571,1,1,61,61.1,darmstadt
8.644544,49.853412,2,1,61,61.1,darmstadt
8.645411,49.853367,3,1,61,61.1,darmstadt
8.64591,49.85335,4,1,61,61.1,darmstadt
8.646268,49.853335,5,1,61,61.1,darmstadt
8.640829,49.862568,1,1,62,62.1,darmstadt
8.641167,49.86275,2,1,62,62.1,darmstadt
8.643735,49.86437,3,1,62,62.1,darmstadt
8.640545,49.862313,1,1,63,63.1,darmstadt
8.640233,49.862128,2,1,63,63.1,darmstadt
8.635212,49.85904,3,1,63,63.1,darmstadt
8.6431358,49.8538203,1,1,64,64.1,darmstadt
8.643244,49.85412,2,1,64,64.1,darmstadt
8.6436532,49.8551469,3,1,64,64.1,darmstadt
8.6439096,49.8559905,4,1,64,64.1,darmstadt
8.6442195,49.8571836,5,1,64,64.1,darmstadt
8.644288,49.858356,6,1,64,64.1,darmstadt
8.643179,49.853814,1,1,65,65.1,darmstadt
8.643277,49.854112,2,1,65,65.1,darmstadt
8.6436649,49.8550398,3,1,65,65.1,darmstadt
8.6437077,49.8551401,4,1,65,65.1,darmstadt
8.6439705,49.8559633,5,1,65,65.1,darmstadt
8.644293,49.857201,6,1,65,65.1,darmstadt
8.644341,49.858342,7,1,65,65.1,darmstadt
8.6435313,49.8535951,1,1,66,66.1,darmstadt
8.643956,49.853546,2,1,66,66.1,darmstadt
8.644725,49.853474,3,1,66,66.1,darmstadt
8.6454619,49.8534278,4,1,66,66.1,darmstadt
8.6463116,49.8534144,5,1,66,66.1,darmstadt
8.643173,49.853405,1,1,67,67.1,darmstadt
8.64254,49.851538,2,1,67,67.1,darmstadt
8.642152,49.850478,3,1,67,67.1,darmstadt
8.641369,49.849149,4,1,67,67.1,darmstadt
8.640414,49.847697,5,1,67,67.1,darmstadt
8.639653,49.846008,6,1,67,67.1,darmstadt
8.63829,49.842079,7,1,67,67.1,darmstadt
8.636938,49.838744,8,1,67,67.1,darmstadt
8.636338,49.83727,9,1,67,67.1,darmstadt
8.635533,49.834066,10,1,67,67.1,darmstadt
8.63534,49.831907,11,1,67,67.1,darmstadt
8.635243,49.82983,12,1,67,67.1,darmstadt
8.634567,49.827637,13,1,67,67.1,darmstadt
8.633838,49.826204,14,1,67,67.1,darmstadt
8.633323,49.825415,15,1,67,67.1,darmstadt
8.631767,49.823145,16,1,67,67.1,darmstadt
8.630297,49.820674,17,1,67,67.1,darmstadt
8.62989,49.819601,18,1,67,67.1,darmstadt
8.629535,49.818175,19,1,67,67.1,darmstadt
8.629589,49.81706,20,1,67,67.1,darmstadt
8.629879,49.816229,21,1,67,67.1,darmstadt
8.630136,49.815592,22,1,67,67.1,darmstadt
8.63005,49.815599,1,1,68,68.1,darmstadt
8.62946,49.817039,2,1,68,68.1,darmstadt
8.629417,49.818147,3,1,68,68.1,darmstadt
8.629782,49.819594,4,1,68,68.1,darmstadt
8.630168,49.820632,5,1,68,68.1,darmstadt
8.631703,49.823186,6,1,68,68.1,darmstadt
8.63373,49.826204,7,1,68,68.1,darmstadt
8.634481,49.827602,8,1,68,68.1,darmstadt
8.635168,49.829817,9,1,68,68.1,darmstadt
8.635436,49.834038,10,1,68,68.1,darmstadt
8.636241,49.837256,11,1,68,68.1,darmstadt
8.637475,49.840294,12,1,68,68.1,darmstadt
8.638859,49.843954,13,1,68,68.1,darmstadt
8.639567,49.846098,14,1,68,68.1,darmstadt
8.64035,49.84778,15,1,68,68.1,darmstadt
8.641348,49.849226,16,1,68,68.1,darmstadt
8.642056,49.850457,17,1,68,68.1,darmstadt
8.643128,49.853412,18,1,68,68.1,darmstadt
8.64283,49.853614,1,1,69,69.1,darmstadt
8.642436,49.853686,2,1,69,69.1,darmstadt
8.641136,49.853988,3,1,69,69.1,darmstadt
8.639747,49.854417,4,1,69,69.1,darmstadt
8.6375307,49.8552185,5,1,69,69.1,darmstadt
8.6428353,49.8536396,1,1,70,70.1,darmstadt
8.6424543,49.8537076,2,1,70,70.1,darmstadt
8.6411723,49.8539946,3,1,70,70.1,darmstadt
8.6397023,49.8544548,4,1,70,70.1,darmstadt
8.6375324,49.8552536,5,1,70,70.1,darmstadt
8.6435423,49.8535671,1,1,71,71.1,darmstadt
8.643964,49.853523,2,1,71,71.1,darmstadt
8.6448175,49.8534349,3,1,71,71.1,darmstadt
8.6455822,49.8534007,4,1,71,71.1,darmstadt
8.6463209,49.8533859,5,1,71,71.1,darmstadt
8.647046,49.861892,1,1,72,72.1,darmstadt
8.647063,49.862207,2,1,72,72.1,darmstadt
8.647109,49.862494,3,1,72,72.1,darmstadt
8.6471868,49.8631122,4,1,72,72.1,darmstadt
8.6472377,49.8639344,5,1,72,72.1,darmstadt
8.6470232,49.8646477,6,1,72,72.1,darmstadt
8.6468408,49.8652019,7,1,72,72.1,darmstadt
8.647084,49.861893,1,1,73,73.1,darmstadt
8.647112,49.862226,2,1,73,73.1,darmstadt
8.647225,49.862783,3,1,73,73.1,darmstadt
8.6472826,49.8635497,4,1,73,73.1,darmstadt
8.6472865,49.8640191,5,1,73,73.1,darmstadt
8.6468759,49.8652137,6,1,73,73.1,darmstadt
8.647238,49.86141,1,1,74,74.1,darmstadt
8.647226,49.861143,2,1,74,74.1,darmstadt
8.647117,49.860497,3,1,74,74.1,darmstadt
8.646959,49.858467,4,1,74,74.1,darmstadt
8.647219,49.861408,1,1,75,75.1,darmstadt
8.647192,49.861171,2,1,75,75.1,darmstadt
8.6470962,49.8605798,3,1,75,75.1,darmstadt
8.6470219,49.859871,4,1,75,75.1,darmstadt
8.646927,49.858481,5,1,75,75.1,darmstadt
8.645399,49.869557,1,1,76,76.1,darmstadt
8.6453122,49.8699215,2,1,76,76.1,darmstadt
8.645108,49.87041,3,1,76,76.1,darmstadt
8.6448236,49.8710125,4,1,76,76.1,darmstadt
8.6445769,49.8713894,5,1,76,76.1,darmstadt
8.644373,49.871756,6,1,76,76.1,darmstadt
8.645449,49.869556,1,1,77,77.1,darmstadt
8.6453482,49.8699355,2,1,77,77.1,darmstadt
8.645114,49.870461,3,1,77,77.1,darmstadt
8.6448915,49.8709952,4,1,77,77.1,darmstadt
8.644411,49.871766,5,1,77,77.1,darmstadt
8.645736,49.86929,1,1,78,78.1,darmstadt
8.645839,49.868974,2,1,78,78.1,darmstadt
8.646012,49.868481,3,1,78,78.1,darmstadt
8.64569,49.869282,1,1,79,79.1,darmstadt
8.645794,49.868968,2,1,79,79.1,darmstadt
8.645972,49.868459,3,1,79,79.1,darmstadt
8.643872,49.873293,1,1,80,80.1,darmstadt
8.643798,49.873564,2,1,80,80.1,darmstadt
8.643636,49.874058,3,1,80,80.1,darmstadt
8.643343,49.874955,4,1,80,80.1,darmstadt
8.643405,49.874966,1,1,81,81.1,darmstadt
8.643641,49.874177,2,1,81,81.1,darmstadt
8.643837,49.873573,3,1,81,81.1,darmstadt
8.643912,49.873299,4,1,81,81.1,darmstadt
8.644467,49.8720334,1,1,82,82.1,darmstadt
8.6442008,49.8726791,2,1,82,82.1,darmstadt
8.6441228,49.872917,3,1,82,82.1,darmstadt
8.6441614,49.8729246,1,1,83,83.1,darmstadt
8.6443128,49.8725083,2,1,83,83.1,darmstadt
8.644513,49.8720653,3,1,83,83.1,darmstadt
8.643574,49.878091,1,1,84,84.1,darmstadt
8.643314,49.877024,2,1,84,84.1,darmstadt
8.643278,49.876813,3,1,84,84.1,darmstadt
8.643318,49.876809,1,1,85,85.1,darmstadt
8.643365,49.877019,2,1,85,85.1,darmstadt
8.64361,49.878082,3,1,85,85.1,darmstadt
8.643327,49.876427,1,1,86,86.1,darmstadt
8.643279,49.876224,2,1,86,86.1,darmstadt
8.643255,49.876106,3,1,86,86.1,darmstadt
8.643234,49.875955,4,1,86,86.1,darmstadt
8.643243,49.875788,5,1,86,86.1,darmstadt
8.643259,49.875648,6,1,86,86.1,darmstadt
8.64342,49.875159,7,1,86,86.1,darmstadt
8.643286,49.876434,1,1,87,87.1,darmstadt
8.643236,49.876234,2,1,87,87.1,darmstadt
8.643201,49.876068,3,1,87,87.1,darmstadt
8.643189,49.875984,4,1,87,87.1,darmstadt
8.643193,49.875794,5,1,87,87.1,darmstadt
8.643217,49.875647,6,1,87,87.1,darmstadt
8.643388,49.875153,7,1,87,87.1,darmstadt
8.655682,49.866444,1,1,88,88.1,darmstadt
8.655247,49.866387,2,1,88,88.1,darmstadt
8.653097,49.866103,3,1,88,88.1,darmstadt
8.655684,49.866472,1,1,89,89.1,darmstadt
8.655331,49.866422,2,1,89,89.1,darmstadt
8.655244,49.866411,3,1,89,89.1,darmstadt
8.653104,49.866141,4,1,89,89.1,darmstadt
8.663698,49.867743,1,1,90,90.1,darmstadt
8.663526,49.867918,2,1,90,90.1,darmstadt
8.662694,49.868716,3,1,90,90.1,darmstadt
8.662366,49.869031,4,1,90,90.1,darmstadt
8.663656,49.867729,1,1,91,91.1,darmstadt
8.663449,49.867919,2,1,91,91.1,darmstadt
8.662722,49.868624,3,1,91,91.1,darmstadt
8.662323,49.869021,4,1,91,91.1,darmstadt
8.664156,49.867648,1,1,92,92.1,darmstadt
8.664434,49.867678,2,1,92,92.1,darmstadt
8.666158,49.867799,3,1,92,92.1,darmstadt
8.66662,49.867814,4,1,92,92.1,darmstadt
8.669319,49.868002,5,1,92,92.1,darmstadt
8.6641237,49.8674772,1,1,93,93.1,darmstadt
8.6643287,49.8672522,2,1,93,93.1,darmstadt
8.6650038,49.8662282,3,1,93,93.1,darmstadt
8.650253,49.874062,1,1,94,94.1,darmstadt
8.6497028,49.8758348,2,1,94,94.1,darmstadt
8.650312,49.874072,1,1,95,95.1,darmstadt
8.6497652,49.8758383,2,1,95,95.1,darmstadt
8.6562365,49.8743997,1,1,96,96.1,darmstadt
8.6562239,49.8743278,2,1,96,96.1,darmstadt
8.6562598,49.8741557,3,1,96,96.1,darmstadt
8.6563363,49.8738796,4,1,96,96.1,darmstadt
8.656512,49.873479,5,1,96,96.1,darmstadt
8.6567114,49.8732971,6,1,96,96.1,darmstadt
8.6561162,49.8743673,1,1,97,97.1,darmstadt
8.6562232,49.8740863,2,1,97,97.1,darmstadt
8.6563845,49.8736246,3,1,97,97.1,darmstadt
8.6565994,49.8732286,4,1,97,97.1,darmstadt
8.6560815,49.8743415,1,1,98,98.1,darmstadt
8.6561735,49.8740505,2,1,98,98.1,darmstadt
8.6563259,49.8736362,3,1,98,98.1,darmstadt
8.6565641,49.873208,4,1,98,98.1,darmstadt
8.6613105,49.8780686,1,1,99,99.1,darmstadt
8.6615785,49.8766536,2,1,99,99.1,darmstadt
8.6616165,49.8764776,3,1,99,99.1,darmstadt
8.661939,49.876457,1,1,100,100.1,darmstadt
8.662199,49.876603,2,1,100,100.1,darmstadt
8.663807,49.877454,3,1,100,100.1,darmstadt
8.665242,49.877941,4,1,100,100.1,darmstadt
8.66555,49.878094,5,1,100,100.1,darmstadt
8.666276,49.87852,6,1,100,100.1,darmstadt
8.666518,49.878602,7,1,100,100.1,darmstadt
8.668905,49.878846,8,1,100,100.1,darmstadt
8.669946,49.879181,9,1,100,100.1,darmstadt
8.6618332,49.8762165,1,1,101,101.1,darmstadt
8.6620707,49.8759762,2,1,101,101.1,darmstadt
8.662453,49.875548,3,1,101,101.1,darmstadt
8.6627115,49.8750884,4,1,101,101.1,darmstadt
8.6628824,49.8745781,5,1,101,101.1,darmstadt
8.66282,49.8740746,6,1,101,101.1,darmstadt
8.6627415,49.8736093,7,1,101,101.1,darmstadt
8.6626737,49.8731093,8,1,101,101.1,darmstadt
8.6615475,49.8762035,1,1,102,102.1,darmstadt
8.659903,49.87541,2,1,102,102.1,darmstadt
8.659603,49.875316,3,1,102,102.1,darmstadt
8.659402,49.875242,4,1,102,102.1,darmstadt
8.656642,49.874608,5,1,102,102.1,darmstadt
8.656408,49.874533,6,1,102,102.1,darmstadt
8.656285,49.874411,7,1,102,102.1,darmstadt
8.656824,49.873261,1,1,103,103.1,darmstadt
8.657331,49.873257,2,1,103,103.1,darmstadt
8.657866,49.873267,3,1,103,103.1,darmstadt
8.658944,49.873217,4,1,103,103.1,darmstadt
8.659985,49.873148,5,1,103,103.1,darmstadt
8.660772,49.873103,6,1,103,103.1,darmstadt
8.662446,49.872997,7,1,103,103.1,darmstadt
8.656816,49.873237,1,1,104,104.1,darmstadt
8.65732,49.873224,2,1,104,104.1,darmstadt
8.658106,49.873235,3,1,104,104.1,darmstadt
8.659064,49.873185,4,1,104,104.1,darmstadt
8.659737,49.87315,5,1,104,104.1,darmstadt
8.661145,49.873059,6,1,104,104.1,darmstadt
8.662433,49.872953,7,1,104,104.1,darmstadt
8.656808,49.872997,1,1,105,105.1,darmstadt
8.6570439,49.8726497,2,1,105,105.1,darmstadt
8.6571503,49.8724319,3,1,105,105.1,darmstadt
8.6572227,49.872165,4,1,105,105.1,darmstadt
8.657168,49.8719221,5,1,105,105.1,darmstadt
8.6570604,49.8717009,6,1,105,105.1,darmstadt
8.6569192,49.8714822,7,1,105,105.1,darmstadt
8.6568671,49.8713234,8,1,105,105.1,darmstadt
8.6568326,49.8710813,9,1,105,105.1,darmstadt
8.6568225,49.8709418,10,1,105,105.1,darmstadt
8.656803,49.87078,11,1,105,105.1,darmstadt
8.6567617,49.8706155,12,1,105,105.1,darmstadt
8.6568005,49.8704422,13,1,105,105.1,darmstadt
8.656881,49.8701775,14,1,105,105.1,darmstadt
8.6568608,49.8701104,15,1,105,105.1,darmstadt
8.656924,49.873042,1,1,106,106.1,darmstadt
8.656909,49.872977,2,1,106,106.1,darmstadt
8.656961,49.872864,3,1,106,106.1,darmstadt
8.657052,49.872742,4,1,106,106.1,darmstadt
8.6570872,49.8726718,5,1,106,106.1,darmstadt
8.6572014,49.8724165,6,1,106,106.1,darmstadt
8.6572571,49.8721591,7,1,106,106.1,darmstadt
8.657227,49.871942,8,1,106,106.1,darmstadt
8.65691,49.871313,9,1,106,106.1,darmstadt
8.656905,49.871064,10,1,106,106.1,darmstadt
8.6568432,49.8707636,11,1,106,106.1,darmstadt
8.6568078,49.8706598,12,1,106,106.1,darmstadt
8.6568232,49.8705457,13,1,106,106.1,darmstadt
8.656932,49.870155,14,1,106,106.1,darmstadt
8.6569222,49.8701099,15,1,106,106.1,darmstadt
8.6670568,49.873399,1,1,107,107.1,darmstadt
8.666618,49.873336,2,1,107,107.1,darmstadt
8.665165,49.873066,3,1,107,107.1,darmstadt
8.663691,49.872824,4,1,107,107.1,darmstadt
